id,Latitude,Longitude,Temperature,Salinity,Pressure,Time,argo_id,Cycle
3964,39.964,165.276,9.818,34.114,104.8,,1,
3965,39.964,165.276,9.716,34.097,110.7,,1,
3966,39.964,165.276,9.587,34.077,115.1,,1,
3967,39.964,165.276,9.467,34.062,119.5,,1,
3968,39.964,165.276,9.477,34.071,125.3,,1,
3969,39.964,165.276,9.481,34.074,129.7,,1,
3970,39.964,165.276,9.461,34.075,135.5,,1,
3971,39.964,165.276,9.361,34.062,139.8,,1,
3972,39.964,165.276,9.251,34.051,145.7,,1,
3973,39.964,165.276,9.185,34.04,149.9,,1,
3974,39.964,165.276,8.999,34.013,155.6,,1,
3975,39.964,165.276,8.886,33.997,159.8,,1,
3976,39.964,165.276,8.744,33.985,165.4,,1,
3977,39.964,165.276,8.71,33.982,169.7,,1,
3978,39.964,165.276,8.616,33.971,175.3,,1,
3979,39.964,165.276,8.42,33.95,180.8,,1,
3980,39.964,165.276,8.329,33.938,184.8,,1,
3981,39.964,165.276,8.128,33.918,190.1,,1,
3982,39.964,165.276,8.017,33.911,195.4,,1,
3983,39.964,165.276,7.927,33.907,200.7,,1,
3984,39.964,165.276,8.313,33.982,209.9,,1,
3985,39.964,165.276,7.822,33.918,220.4,,1,
3986,39.964,165.276,7.33,33.853,229.9,,1,
3987,39.964,165.276,7.094,33.831,239.6,,1,
3988,39.964,165.276,6.879,33.812,249.8,,1,
3989,39.964,165.276,6.716,33.801,260.5,,1,
3990,39.964,165.276,6.699,33.811,270.0,,1,
3991,39.964,165.276,6.504,33.792,279.9,,1,
3992,39.964,165.276,6.25,33.792,289.9,,1,
3993,39.964,165.276,6.056,33.778,300.0,,1,
3994,39.964,165.276,5.806,33.758,310.1,,1,
3995,39.964,165.276,5.43,33.732,320.4,,1,
3996,39.964,165.276,5.352,33.736,328.9,,1,
3997,39.964,165.276,5.237,33.741,339.1,,1,
3998,39.964,165.276,5.181,33.768,349.1,,1,
3999,39.964,165.276,5.315,33.797,360.6,,1,
4000,39.964,165.276,5.281,33.812,369.9,,1,
4001,39.964,165.276,5.295,33.846,381.0,,1,
4002,39.964,165.276,5.29,33.872,390.7,,1,
4003,39.964,165.276,5.158,33.887,400.6,,1,
4004,39.964,165.276,5.003,33.896,410.9,,1,
4005,39.964,165.276,4.932,33.908,420.6,,1,
4006,39.964,165.276,4.897,33.915,429.5,,1,
4007,39.964,165.276,4.835,33.928,440.3,,1,
4008,39.964,165.276,4.794,33.938,449.8,,1,
4009,39.964,165.276,4.787,33.949,459.5,,1,
4010,39.964,165.276,4.803,33.965,469.5,,1,
4011,39.964,165.276,4.772,33.977,479.9,,1,
4012,39.964,165.276,4.715,33.984,490.4,,1,
4013,39.964,165.276,4.693,33.994,499.1,,1,
4014,39.964,165.276,4.582,34.01,519.6,,1,
4015,39.964,165.276,4.458,34.029,539.3,,1,
4016,39.964,165.276,4.445,34.063,560.6,,1,
4017,39.964,165.276,4.388,34.079,580.3,,1,
4018,39.964,165.276,4.404,34.111,599.9,,1,
4019,39.964,165.276,4.353,34.128,619.6,,1,
4020,39.964,165.276,4.308,34.148,639.9,,1,
4021,39.964,165.276,4.183,34.152,659.3,,1,
4022,39.964,165.276,4.088,34.165,679.6,,1,
4023,39.964,165.276,4.052,34.174,699.2,,1,
4024,39.964,165.276,4.007,34.189,719.6,,1,
4025,39.964,165.276,3.98,34.2,740.3,,1,
4026,39.964,165.276,3.911,34.216,759.7,,1,
4027,39.964,165.276,3.822,34.226,780.2,,1,
4028,39.964,165.276,3.765,34.234,800.6,,1,
4029,39.964,165.276,3.694,34.246,820.0,,1,
4030,39.964,165.276,3.632,34.259,840.7,,1,
4031,39.964,165.276,3.588,34.272,860.3,,1,
4032,39.964,165.276,3.524,34.287,880.6,,1,
4033,39.964,165.276,3.464,34.295,900.9,,1,
4034,39.964,165.276,3.408,34.304,920.3,,1,
4035,39.964,165.276,3.359,34.312,939.9,,1,
4036,39.964,165.276,3.31,34.321,959.6,,1,
4037,39.964,165.276,3.257,34.331,980.9,,1,
4038,39.964,165.276,3.197,34.343,1000.3,,1,
4039,39.964,165.276,3.086,34.363,1050.2,,1,
4040,39.964,165.276,3.009,34.379,1100.7,,1,
4041,39.964,165.276,2.909,34.398,1150.5,,1,
4042,39.964,165.276,2.813,34.417,1200.6,,1,
4043,39.964,165.276,2.746,34.43,1250.3,,1,
4044,39.964,165.276,2.666,34.446,1300.4,,1,
4045,39.964,165.276,2.591,34.459,1349.9,,1,
4046,39.964,165.276,2.521,34.468,1400.5,,1,
4047,39.964,165.276,2.461,34.479,1450.2,,1,
4048,39.964,165.276,2.405,34.491,1499.8,,1,
4049,39.964,165.276,2.361,34.5,1550.5,,1,
4050,39.964,165.276,2.314,34.509,1600.3,,1,
4051,39.964,165.276,2.274,34.518,1650.2,,1,
4052,39.964,165.276,2.248,34.523,1699.7,,1,
4053,39.964,165.276,2.206,34.532,1750.2,,1,
4054,39.964,165.276,2.169,34.543,1800.3,,1,
4055,39.964,165.276,2.123,34.553,1850.0,,1,
4056,39.964,165.276,2.079,34.561,1900.6,,1,
4057,39.964,165.276,2.037,34.569,1950.5,,1,
4058,39.964,165.276,2.005,34.575,2000.2,,1,
4059,40.449,165.939,15.192,33.774,1.3,,1,
4060,40.449,165.939,14.79,33.891,6.4,,1,
4061,40.449,165.939,14.372,33.933,10.4,,1,
4062,40.449,165.939,14.02,33.909,15.0,,1,
4063,40.449,165.939,13.608,33.907,19.8,,1,
4064,40.449,165.939,13.558,33.917,24.9,,1,
4065,40.449,165.939,13.515,33.931,30.1,,1,
4066,40.449,165.939,13.517,33.937,35.1,,1,
4067,40.449,165.939,13.149,33.914,41.0,,1,
4068,40.449,165.939,12.703,33.887,46.4,,1,
4069,40.449,165.939,12.513,33.906,51.0,,1,
4070,40.449,165.939,12.431,33.905,55.7,,1,
4071,40.449,165.939,11.92,33.974,60.4,,1,
4072,40.449,165.939,11.654,34.002,64.6,,1,
4073,40.449,165.939,11.098,34.044,70.5,,1,
4074,40.449,165.939,11.009,34.04,75.0,,1,
4075,40.449,165.939,10.673,34.03,79.3,,1,
4076,40.449,165.939,10.387,34.065,85.4,,1,
4077,40.449,165.939,10.532,34.124,89.9,,1,
4078,40.449,165.939,10.769,34.214,95.6,,1,
4079,40.449,165.939,10.676,34.22,101.0,,1,
4080,40.449,165.939,10.43,34.188,104.9,,1,
4081,40.449,165.939,10.355,34.183,110.0,,1,
4082,40.449,165.939,10.187,34.166,115.0,,1,
4083,40.449,165.939,10.028,34.143,120.2,,1,
4084,40.449,165.939,9.756,34.103,125.5,,1,
4085,40.449,165.939,9.6,34.085,130.8,,1,
4086,40.449,165.939,9.533,34.078,134.9,,1,
4087,40.449,165.939,9.481,34.071,140.4,,1,
4088,40.449,165.939,9.407,34.062,144.5,,1,
4089,40.449,165.939,9.332,34.06,150.2,,1,
4090,40.449,165.939,9.441,34.099,154.5,,1,
4091,40.449,165.939,9.598,34.144,160.4,,1,
4092,40.449,165.939,9.573,34.138,164.8,,1,
4093,40.449,165.939,9.206,34.082,170.5,,1,
4094,40.449,165.939,8.936,34.039,174.8,,1,
4095,40.449,165.939,8.633,33.995,179.2,,1,
4096,40.449,165.939,8.438,33.97,185.5,,1,
4097,40.449,165.939,8.304,33.954,190.4,,1,
4098,40.449,165.939,8.142,33.937,195.3,,1,
4099,40.449,165.939,8.104,33.934,200.4,,1,
4100,40.449,165.939,7.839,33.901,209.0,,1,
4101,40.449,165.939,7.742,33.892,219.5,,1,
4102,40.449,165.939,7.491,33.864,230.0,,1,
4103,40.449,165.939,7.259,33.833,240.4,,1,
4104,40.449,165.939,7.008,33.809,249.1,,1,
4105,40.449,165.939,6.824,33.792,259.2,,1,
4106,40.449,165.939,6.529,33.769,270.0,,1,
4107,40.449,165.939,6.575,33.799,280.3,,1,
4108,40.449,165.939,6.635,33.834,290.0,,1,
4109,40.449,165.939,6.429,33.833,300.5,,1,
4110,40.449,165.939,6.136,33.811,310.8,,1,
4111,40.449,165.939,5.976,33.807,320.1,,1,
4112,40.449,165.939,5.852,33.808,329.8,,1,
4113,40.449,165.939,5.708,33.82,339.9,,1,
4114,40.449,165.939,5.574,33.815,349.3,,1,
4115,40.449,165.939,5.453,33.82,359.4,,1,
4116,40.449,165.939,5.25,33.816,370.2,,1,
4117,40.449,165.939,5.28,33.835,379.5,,1,
4118,40.449,165.939,5.326,33.853,389.3,,1,
4119,40.449,165.939,5.105,33.845,399.0,,1,
4120,40.449,165.939,5.061,33.847,409.0,,1,
4121,40.449,165.939,5.034,33.866,419.0,,1,
4122,40.449,165.939,5.007,33.892,428.8,,1,
4123,40.449,165.939,4.975,33.918,438.6,,1,
4124,40.449,165.939,4.994,33.94,449.8,,1,
4125,40.449,165.939,4.989,33.947,458.9,,1,
4126,40.449,165.939,4.964,33.956,469.3,,1,
4127,40.449,165.939,4.927,33.979,479.6,,1,
4128,40.449,165.939,4.899,33.995,489.7,,1,
4129,40.449,165.939,4.831,33.994,499.6,,1,
4130,40.449,165.939,4.492,33.985,521.1,,1,
4131,40.449,165.939,4.441,34.023,540.3,,1,
4132,40.449,165.939,4.441,34.049,559.6,,1,
4133,40.449,165.939,4.379,34.071,579.3,,1,
4134,40.449,165.939,4.334,34.079,600.2,,1,
4135,40.449,165.939,4.268,34.104,619.3,,1,
4136,40.449,165.939,4.199,34.128,640.3,,1,
4137,40.449,165.939,4.111,34.142,660.4,,1,
4138,40.449,165.939,4.045,34.16,680.2,,1,
4139,40.449,165.939,3.973,34.184,700.5,,1,
4140,40.449,165.939,3.905,34.202,720.6,,1,
4141,40.449,165.939,3.862,34.207,739.4,,1,
4142,40.449,165.939,3.828,34.213,759.7,,1,
4143,40.449,165.939,3.799,34.22,780.2,,1,
4144,40.449,165.939,3.769,34.238,799.5,,1,
4145,40.449,165.939,3.753,34.255,820.4,,1,
4146,40.449,165.939,3.655,34.264,839.0,,1,
4147,40.449,165.939,3.578,34.277,860.6,,1,
4148,40.449,165.939,3.547,34.281,879.9,,1,
4149,40.449,165.939,3.503,34.29,900.7,,1,
4150,40.449,165.939,3.419,34.304,919.6,,1,
4151,40.449,165.939,3.333,34.319,940.3,,1,
4152,40.449,165.939,3.291,34.326,959.8,,1,
4153,40.449,165.939,3.247,34.336,980.8,,1,
4154,40.449,165.939,3.213,34.343,1000.4,,1,
4155,40.449,165.939,3.105,34.364,1050.6,,1,
4156,40.449,165.939,2.975,34.388,1101.0,,1,
4157,40.449,165.939,2.91,34.401,1150.4,,1,
4158,40.449,165.939,2.83,34.415,1200.6,,1,
4159,40.449,165.939,2.762,34.427,1250.0,,1,
4160,40.449,165.939,2.687,34.439,1300.2,,1,
4161,40.449,165.939,2.61,34.452,1350.4,,1,
4162,40.449,165.939,2.543,34.466,1399.7,,1,
4163,40.449,165.939,2.482,34.479,1450.5,,1,
4164,40.449,165.939,2.442,34.487,1499.8,,1,
4165,40.449,165.939,2.401,34.495,1550.4,,1,
4166,40.449,165.939,2.353,34.505,1599.6,,1,
4167,40.449,165.939,2.311,34.514,1650.5,,1,
4168,40.449,165.939,2.258,34.524,1700.5,,1,
4169,40.449,165.939,2.22,34.531,1749.8,,1,
4170,40.449,165.939,2.168,34.541,1799.7,,1,
4171,40.449,165.939,2.126,34.549,1850.3,,1,
4172,40.449,165.939,2.079,34.559,1900.5,,1,
4173,40.449,165.939,2.034,34.568,1950.1,,1,
4174,40.449,165.939,2.007,34.575,2000.8,,1,
4175,41.0,166.512,18.408,33.621,1.0,,1,
4176,41.0,166.512,18.388,33.638,5.8,,1,
4177,41.0,166.512,18.139,33.744,10.6,,1,
4178,41.0,166.512,15.669,33.592,15.5,,1,
4179,41.0,166.512,14.551,33.897,19.9,,1,
4180,41.0,166.512,14.266,33.874,23.6,,1,
4181,41.0,166.512,13.842,33.865,29.3,,1,
4182,41.0,166.512,13.736,33.895,35.0,,1,
4183,41.0,166.512,12.783,33.743,40.1,,1,
4184,41.0,166.512,13.038,33.858,44.9,,1,
4185,41.0,166.512,12.779,33.942,50.8,,1,
4186,41.0,166.512,11.297,33.9,56.6,,1,
4187,41.0,166.512,10.602,33.914,61.4,,1,
4188,41.0,166.512,10.48,33.962,65.2,,1,
4189,41.0,166.512,10.604,34.12,71.0,,1,
4190,41.0,166.512,10.307,34.089,74.8,,1,
4191,41.0,166.512,10.125,34.099,80.2,,1,
4192,41.0,166.512,9.998,34.103,85.7,,1,
4193,41.0,166.512,9.694,34.058,89.8,,1,
4194,41.0,166.512,9.792,34.101,95.5,,1,
4195,41.0,166.512,9.703,34.089,99.8,,1,
4196,41.0,166.512,9.514,34.064,105.5,,1,
4197,41.0,166.512,9.499,34.073,109.8,,1,
4198,41.0,166.512,9.475,34.073,115.5,,1,
4199,41.0,166.512,9.352,34.06,119.7,,1,
4200,41.0,166.512,9.22,34.043,125.3,,1,
4201,41.0,166.512,9.115,34.025,130.9,,1,
4202,41.0,166.512,8.971,34.01,134.9,,1,
4203,41.0,166.512,8.957,34.009,140.3,,1,
4204,41.0,166.512,8.736,33.983,145.8,,1,
4205,41.0,166.512,8.64,33.968,150.1,,1,
4206,41.0,166.512,8.382,33.938,155.8,,1,
4207,41.0,166.512,8.372,33.941,160.0,,1,
4208,41.0,166.512,8.238,33.913,165.7,,1,
4209,41.0,166.512,7.761,33.848,169.9,,1,
4210,41.0,166.512,7.656,33.836,175.8,,1,
4211,41.0,166.512,7.722,33.859,180.2,,1,
4212,41.0,166.512,7.572,33.85,184.7,,1,
4213,41.0,166.512,7.764,33.891,190.7,,1,
4214,41.0,166.512,7.79,33.902,195.2,,1,
4215,41.0,166.512,8.101,33.971,199.8,,1,
4216,41.0,166.512,7.837,33.929,210.6,,1,
4217,41.0,166.512,7.58,33.898,219.8,,1,
4218,41.0,166.512,7.168,33.845,230.5,,1,
4219,41.0,166.512,6.784,33.792,239.6,,1,
4220,41.0,166.512,6.571,33.771,250.4,,1,
4221,41.0,166.512,6.388,33.763,259.5,,1,
4222,41.0,166.512,6.333,33.761,270.3,,1,
4223,41.0,166.512,6.034,33.729,279.4,,1,
4224,41.0,166.512,5.89,33.722,290.3,,1,
4225,41.0,166.512,5.736,33.719,299.9,,1,
4226,41.0,166.512,5.633,33.736,310.0,,1,
4227,41.0,166.512,5.521,33.744,321.0,,1,
4228,41.0,166.512,5.457,33.77,330.8,,1,
4229,41.0,166.512,5.649,33.826,341.0,,1,
4230,41.0,166.512,5.924,33.896,350.0,,1,
4231,41.0,166.512,5.545,33.851,360.0,,1,
4232,41.0,166.512,5.267,33.832,370.0,,1,
4233,41.0,166.512,5.116,33.826,380.2,,1,
4234,41.0,166.512,4.992,33.835,389.6,,1,
4235,41.0,166.512,5.086,33.879,399.7,,1,
4236,41.0,166.512,5.005,33.903,410.5,,1,
4237,41.0,166.512,4.932,33.914,420.2,,1,
4238,41.0,166.512,4.916,33.927,430.1,,1,
4239,41.0,166.512,4.827,33.926,440.1,,1,
4240,41.0,166.512,4.77,33.935,450.3,,1,
4241,41.0,166.512,4.757,33.946,458.9,,1,
4242,41.0,166.512,4.728,33.952,469.1,,1,
4243,41.0,166.512,4.627,33.959,480.6,,1,
4244,41.0,166.512,4.591,33.97,490.4,,1,
4245,41.0,166.512,4.556,33.981,500.2,,1,
4246,41.0,166.512,4.577,34.016,520.5,,1,
4247,41.0,166.512,4.543,34.058,540.1,,1,
4248,41.0,166.512,4.459,34.071,560.1,,1,
4249,41.0,166.512,4.362,34.089,580.6,,1,
4250,41.0,166.512,4.211,34.098,599.6,,1,
4251,41.0,166.512,4.182,34.115,619.9,,1,
4252,41.0,166.512,4.149,34.124,639.6,,1,
4253,41.0,166.512,4.117,34.149,660.4,,1,
4254,41.0,166.512,4.065,34.164,679.6,,1,
4255,41.0,166.512,4.007,34.174,700.0,,1,
4256,41.0,166.512,3.939,34.185,719.7,,1,
4257,41.0,166.512,3.89,34.196,739.8,,1,
4258,41.0,166.512,3.818,34.215,760.7,,1,
4259,41.0,166.512,3.809,34.222,780.1,,1,
4260,41.0,166.512,3.81,34.247,799.5,,1,
4261,41.0,166.512,3.73,34.254,819.7,,1,
4262,41.0,166.512,3.634,34.266,840.3,,1,
4263,41.0,166.512,3.594,34.273,859.7,,1,
4264,41.0,166.512,3.542,34.284,879.7,,1,
4265,41.0,166.512,3.477,34.297,900.1,,1,
4266,41.0,166.512,3.43,34.304,920.3,,1,
4267,41.0,166.512,3.391,34.311,939.5,,1,
4268,41.0,166.512,3.342,34.321,960.6,,1,
4269,41.0,166.512,3.273,34.332,980.8,,1,
4270,41.0,166.512,3.216,34.34,999.6,,1,
4271,41.0,166.512,3.104,34.36,1050.8,,1,
4272,41.0,166.512,3.011,34.382,1100.2,,1,
4273,41.0,166.512,2.912,34.4,1150.9,,1,
4274,41.0,166.512,2.785,34.413,1200.5,,1,
4275,41.0,166.512,2.7,34.43,1250.9,,1,
4276,41.0,166.512,2.632,34.439,1299.9,,1,
4277,41.0,166.512,2.553,34.451,1350.0,,1,
4278,41.0,166.512,2.504,34.462,1399.9,,1,
4279,41.0,166.512,2.431,34.476,1450.0,,1,
4280,41.0,166.512,2.395,34.488,1500.5,,1,
4281,41.0,166.512,2.353,34.5,1549.7,,1,
4282,41.0,166.512,2.317,34.507,1600.0,,1,
4283,41.0,166.512,2.259,34.518,1650.7,,1,
4284,41.0,166.512,2.22,34.527,1700.4,,1,
4285,41.0,166.512,2.18,34.539,1750.1,,1,
4286,41.0,166.512,2.141,34.547,1800.3,,1,
4287,41.0,166.512,2.103,34.554,1849.5,,1,
4288,41.0,166.512,2.071,34.562,1900.5,,1,
4289,41.0,166.512,2.034,34.569,1950.7,,1,
4290,41.0,166.512,1.99,34.578,2001.0,,1,
4291,41.306,167.075,21.503,33.991,1.3,,1,
4292,41.306,167.075,21.463,34.006,5.9,,1,
4293,41.306,167.075,21.35,33.984,11.7,,1,
4294,41.306,167.075,17.451,34.041,16.2,,1,
4295,41.306,167.075,16.117,34.116,20.4,,1,
4296,41.306,167.075,15.071,34.076,25.7,,1,
4297,41.306,167.075,14.685,34.061,30.1,,1,
4298,41.306,167.075,14.289,34.061,35.0,,1,
4299,41.306,167.075,14.141,34.137,39.9,,1,
4300,41.306,167.075,13.692,34.124,45.0,,1,
4301,41.306,167.075,13.095,34.12,50.1,,1,
4302,41.306,167.075,12.831,34.129,55.0,,1,
4303,41.306,167.075,12.161,34.151,59.7,,1,
4304,41.306,167.075,12.046,34.235,66.1,,1,
4305,41.306,167.075,11.676,34.229,70.4,,1,
4306,41.306,167.075,11.509,34.23,75.0,,1,
4307,41.306,167.075,11.182,34.172,80.0,,1,
4308,41.306,167.075,10.714,34.127,85.4,,1,
4309,41.306,167.075,10.687,34.166,89.9,,1,
4310,41.306,167.075,10.771,34.202,94.8,,1,
4311,41.306,167.075,10.876,34.229,99.5,,1,
4312,41.306,167.075,10.768,34.223,104.4,,1,
4313,41.306,167.075,10.667,34.211,109.3,,1,
4314,41.306,167.075,10.596,34.208,114.2,,1,
4315,41.306,167.075,10.337,34.182,120.6,,1,
4316,41.306,167.075,10.201,34.167,125.2,,1,
4317,41.306,167.075,10.115,34.16,129.8,,1,
4318,41.306,167.075,10.013,34.15,135.8,,1,
4319,41.306,167.075,9.921,34.141,140.0,,1,
4320,41.306,167.075,9.797,34.127,145.6,,1,
4321,41.306,167.075,9.72,34.116,149.8,,1,
4322,41.306,167.075,9.548,34.095,155.4,,1,
4323,41.306,167.075,9.399,34.076,159.5,,1,
4324,41.306,167.075,9.216,34.055,165.2,,1,
4325,41.306,167.075,9.122,34.052,169.6,,1,
4326,41.306,167.075,8.928,34.022,175.6,,1,
4327,41.306,167.075,8.608,33.992,180.0,,1,
4328,41.306,167.075,8.528,33.973,184.4,,1,
4329,41.306,167.075,8.22,33.926,190.2,,1,
4330,41.306,167.075,7.869,33.88,194.6,,1,
4331,41.306,167.075,7.621,33.839,200.6,,1,
4332,41.306,167.075,7.244,33.792,209.8,,1,
4333,41.306,167.075,7.141,33.788,219.3,,1,
4334,41.306,167.075,6.957,33.77,230.6,,1,
4335,41.306,167.075,6.773,33.758,240.4,,1,
4336,41.306,167.075,6.736,33.763,250.0,,1,
4337,41.306,167.075,6.714,33.77,259.4,,1,
4338,41.306,167.075,6.704,33.779,270.1,,1,
4339,41.306,167.075,6.414,33.748,280.6,,1,
4340,41.306,167.075,6.264,33.756,289.8,,1,
4341,41.306,167.075,6.206,33.772,300.3,,1,
4342,41.306,167.075,6.231,33.814,310.1,,1,
4343,41.306,167.075,6.148,33.821,320.9,,1,
4344,41.306,167.075,6.063,33.838,330.9,,1,
4345,41.306,167.075,5.883,33.826,340.9,,1,
4346,41.306,167.075,5.665,33.82,349.8,,1,
4347,41.306,167.075,5.57,33.831,360.2,,1,
4348,41.306,167.075,5.486,33.836,370.9,,1,
4349,41.306,167.075,5.416,33.845,380.2,,1,
4350,41.306,167.075,5.355,33.846,389.7,,1,
4351,41.306,167.075,5.235,33.866,400.7,,1,
4352,41.306,167.075,5.153,33.878,410.7,,1,
4353,41.306,167.075,5.094,33.891,419.5,,1,
4354,41.306,167.075,5.019,33.904,430.1,,1,
4355,41.306,167.075,4.973,33.92,441.1,,1,
4356,41.306,167.075,4.943,33.926,450.7,,1,
4357,41.306,167.075,4.903,33.935,460.4,,1,
4358,41.306,167.075,4.84,33.944,470.7,,1,
4359,41.306,167.075,4.759,33.959,480.1,,1,
4360,41.306,167.075,4.713,33.969,489.7,,1,
4361,41.306,167.075,4.678,33.978,500.8,,1,
4362,41.306,167.075,4.651,34.016,519.7,,1,
4363,41.306,167.075,4.572,34.033,540.5,,1,
4364,41.306,167.075,4.488,34.051,559.8,,1,
4365,41.306,167.075,4.432,34.065,579.4,,1,
4366,41.306,167.075,4.376,34.091,599.2,,1,
4367,41.306,167.075,4.331,34.101,619.7,,1,
4368,41.306,167.075,4.253,34.122,640.5,,1,
4369,41.306,167.075,4.194,34.142,660.1,,1,
4370,41.306,167.075,4.16,34.156,679.9,,1,
4371,41.306,167.075,4.11,34.172,699.9,,1,
4372,41.306,167.075,4.005,34.19,719.6,,1,
4373,41.306,167.075,3.904,34.208,740.6,,1,
4374,41.306,167.075,3.819,34.229,760.0,,1,
4375,41.306,167.075,3.768,34.241,779.8,,1,
4376,41.306,167.075,3.724,34.25,799.9,,1,
4377,41.306,167.075,3.649,34.265,820.3,,1,
4378,41.306,167.075,3.6,34.273,840.2,,1,
4379,41.306,167.075,3.55,34.282,860.4,,1,
4380,41.306,167.075,3.489,34.294,880.7,,1,
4381,41.306,167.075,3.441,34.304,900.1,,1,
4382,41.306,167.075,3.388,34.314,920.6,,1,
4383,41.306,167.075,3.343,34.32,940.2,,1,
4384,41.306,167.075,3.282,34.326,960.8,,1,
4385,41.306,167.075,3.217,34.335,979.8,,1,
4386,41.306,167.075,3.169,34.346,1000.2,,1,
4387,41.306,167.075,3.06,34.361,1051.0,,1,
4388,41.306,167.075,2.963,34.382,1100.5,,1,
4389,41.306,167.075,2.868,34.399,1150.0,,1,
4390,41.306,167.075,2.755,34.418,1200.6,,1,
4391,41.306,167.075,2.671,34.432,1250.1,,1,
4392,41.306,167.075,2.619,34.447,1300.7,,1,
4393,41.306,167.075,2.572,34.455,1350.7,,1,
4394,41.306,167.075,2.523,34.469,1400.6,,1,
4395,41.306,167.075,2.484,34.479,1450.8,,1,
4396,41.306,167.075,2.435,34.487,1499.8,,1,
4397,41.306,167.075,2.365,34.5,1550.6,,1,
4398,41.306,167.075,2.314,34.508,1600.7,,1,
4399,41.306,167.075,2.256,34.521,1651.0,,1,
4400,41.306,167.075,2.219,34.528,1700.7,,1,
4401,41.306,167.075,2.187,34.535,1749.8,,1,
4402,41.306,167.075,2.148,34.545,1799.7,,1,
4403,41.306,167.075,2.112,34.553,1850.4,,1,
4404,41.306,167.075,2.082,34.559,1900.5,,1,
4405,41.306,167.075,2.05,34.567,1950.7,,1,
4406,41.306,167.075,2.014,34.574,2000.0,,1,
4407,41.229,167.854,22.246,33.683,1.3,,1,
4408,41.229,167.854,22.239,33.69,5.4,,1,
4409,41.229,167.854,22.191,33.692,11.2,,1,
4410,41.229,167.854,20.816,33.771,16.1,,1,
4411,41.229,167.854,16.896,34.265,20.6,,1,
4412,41.229,167.854,16.343,34.229,25.8,,1,
4413,41.229,167.854,14.325,34.144,30.8,,1,
4414,41.229,167.854,14.016,34.143,35.3,,1,
4415,41.229,167.854,13.496,34.146,41.4,,1,
4416,41.229,167.854,13.563,34.304,45.2,,1,
4417,41.229,167.854,13.359,34.368,50.0,,1,
4418,41.229,167.854,13.124,34.343,55.1,,1,
4419,41.229,167.854,13.058,34.374,60.5,,1,
4420,41.229,167.854,12.809,34.371,65.9,,1,
4421,41.229,167.854,12.689,34.364,69.8,,1,
4422,41.229,167.854,12.456,34.355,75.2,,1,
4423,41.229,167.854,12.37,34.35,80.5,,1,
4424,41.229,167.854,12.26,34.343,84.5,,1,
4425,41.229,167.854,12.176,34.337,90.0,,1,
4426,41.229,167.854,12.075,34.33,95.7,,1,
4427,41.229,167.854,11.995,34.323,99.8,,1,
4428,41.229,167.854,11.871,34.315,105.4,,1,
4429,41.229,167.854,11.765,34.305,109.6,,1,
4430,41.229,167.854,11.576,34.291,115.1,,1,
4431,41.229,167.854,11.47,34.283,120.5,,1,
4432,41.229,167.854,11.377,34.274,125.9,,1,
4433,41.229,167.854,11.3,34.269,129.8,,1,
4434,41.229,167.854,11.256,34.267,135.0,,1,
4435,41.229,167.854,11.101,34.25,140.1,,1,
4436,41.229,167.854,10.993,34.233,145.1,,1,
4437,41.229,167.854,10.905,34.232,150.0,,1,
4438,41.229,167.854,10.771,34.22,156.1,,1,
4439,41.229,167.854,10.661,34.213,160.9,,1,
4440,41.229,167.854,10.607,34.214,165.7,,1,
4441,41.229,167.854,10.501,34.199,170.6,,1,
4442,41.229,167.854,10.416,34.196,175.6,,1,
4443,41.229,167.854,10.234,34.18,180.7,,1,
4444,41.229,167.854,10.06,34.163,184.7,,1,
4445,41.229,167.854,9.854,34.142,190.2,,1,
4446,41.229,167.854,9.769,34.133,194.5,,1,
4447,41.229,167.854,9.707,34.128,200.3,,1,
4448,41.229,167.854,9.36,34.086,209.3,,1,
4449,41.229,167.854,9.185,34.064,220.2,,1,
4450,41.229,167.854,8.734,34.013,230.1,,1,
4451,41.229,167.854,8.629,34.024,240.3,,1,
4452,41.229,167.854,8.434,33.994,250.6,,1,
4453,41.229,167.854,7.95,33.929,259.0,,1,
4454,41.229,167.854,7.808,33.912,269.3,,1,
4455,41.229,167.854,7.356,33.855,279.2,,1,
4456,41.229,167.854,7.021,33.81,290.4,,1,
4457,41.229,167.854,6.629,33.766,299.5,,1,
4458,41.229,167.854,6.309,33.744,309.7,,1,
4459,41.229,167.854,6.745,33.837,320.1,,1,
4460,41.229,167.854,6.31,33.795,330.7,,1,
4461,41.229,167.854,6.118,33.796,339.9,,1,
4462,41.229,167.854,6.133,33.841,351.0,,1,
4463,41.229,167.854,5.85,33.817,360.2,,1,
4464,41.229,167.854,5.867,33.854,369.8,,1,
4465,41.229,167.854,6.004,33.918,379.9,,1,
4466,41.229,167.854,6.012,33.95,390.3,,1,
4467,41.229,167.854,5.939,33.952,400.9,,1,
4468,41.229,167.854,5.682,33.935,410.6,,1,
4469,41.229,167.854,5.642,33.948,420.2,,1,
4470,41.229,167.854,5.671,33.971,430.1,,1,
4471,41.229,167.854,5.585,33.975,440.2,,1,
4472,41.229,167.854,5.321,33.972,450.5,,1,
4473,41.229,167.854,5.282,33.985,459.7,,1,
4474,41.229,167.854,5.247,33.991,470.6,,1,
4475,41.229,167.854,5.213,33.995,480.1,,1,
4476,41.229,167.854,5.117,34.005,489.7,,1,
